"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2019-152345","2019-12-29","2020-01-03","Second Class","ST-20530","Shui Tom","Consumer","United States","Albuquerque","New Mexico","87105","West","TEC-PH-10004897","Technology","Phones","Mediabridge Sport Armband iPhone 5s","23.976","3","0.2","-5.6943"
"CA-2019-106803","2019-12-29","2020-01-02","Standard Class","DC-13285","Debra Catini","Consumer","United States","Cottage Grove","Minnesota","55016","Central","TEC-AC-10001267","Technology","Accessories","Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...","119.8","4","0.0","47.92"
"CA-2019-102330","2019-12-29","2020-01-03","Standard Class","AI-10855","Arianne Irving","Consumer","United States","Brentwood","California","94513","West","OFF-LA-10003923","Office Supplies","Labels","Alphabetical Labels for Top Tab Filing","88.8","6","0.0","44.4"
"CA-2019-106803","2019-12-29","2020-01-02","Standard Class","DC-13285","Debra Catini","Consumer","United States","Cottage Grove","Minnesota","55016","Central","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File","24.56","2","0.0","6.8768"
"CA-2019-110786","2019-12-29","2020-01-02","Standard Class","AJ-10795","Anthony Johnson","Corporate","United States","San Francisco","California","94110","West","OFF-LA-10001474","Office Supplies","Labels","Avery 477","274.77","9","0.0","126.3942"
"CA-2019-110786","2019-12-29","2020-01-02","Standard Class","AJ-10795","Anthony Johnson","Corporate","United States","San Francisco","California","94110","West","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981","21.12","4","0.0","9.504"
"CA-2019-166730","2019-12-30","2020-01-01","First Class","DD-13570","Dorothy Dickinson","Consumer","United States","Memphis","Tennessee","38109","South","OFF-ST-10002554","Office Supplies","Storage","Tennsco Industrial Shelving","39.128","1","0.2","-8.8038"
"CA-2019-104738","2019-12-30","2020-01-01","Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas","78041","Central","TEC-PH-10000576","Technology","Phones","AT&T 1080 Corded phone","328.776","3","0.2","28.7679"
"CA-2019-131800","2019-12-30","2020-01-04","Standard Class","AJ-10960","Astrea Jones","Consumer","United States","New York City","New York","10035","East","OFF-BI-10003429","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","35.448","7","0.2","12.8499"
"CA-2019-104738","2019-12-30","2020-01-01","Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas","78041","Central","OFF-BI-10002160","Office Supplies","Binders","Acco Hanging Data Binders","2.286","3","0.8","-3.6576"
"CA-2019-104738","2019-12-30","2020-01-01","Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas","78041","Central","TEC-PH-10002468","Technology","Phones","Plantronics CS 50-USB - headset - Convertible, Monaural","217.584","2","0.2","19.0386"
"CA-2019-131800","2019-12-30","2020-01-04","Standard Class","AJ-10960","Astrea Jones","Consumer","United States","New York City","New York","10035","East","OFF-AP-10004136","Office Supplies","Appliances","Kensington 6 Outlet SmartSocket Surge Protector","122.94","3","0.0","30.735"
"US-2019-169789","2019-12-30","2020-01-04","Standard Class","MF-17665","Maureen Fritzler","Corporate","United States","Phoenix","Arizona","85023","West","OFF-BI-10004600","Office Supplies","Binders","Ibico Ibimaster 300 Manual Binding System","551.985","5","0.7","-459.9875"
"CA-2019-104738","2019-12-30","2020-01-01","Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas","78041","Central","OFF-EN-10004955","Office Supplies","Envelopes","Fashion Color Clasp Envelopes","12.984","3","0.2","4.7067"
"CA-2019-104738","2019-12-30","2020-01-01","Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas","78041","Central","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","47.984","2","0.2","14.3952"
"US-2019-115189","2019-12-30","2020-01-03","Second Class","AR-10345","Alex Russell","Corporate","United States","Philadelphia","Pennsylvania","19143","East","FUR-TA-10004575","Furniture","Tables","Hon 5100 Series Wood Tables","523.764","3","0.4","-192.0468"
"CA-2019-130960","2019-12-30","2020-01-04","Standard Class","KB-16600","Ken Brennan","Corporate","United States","Taylor","Michigan","48180","Central","OFF-AR-10003651","Office Supplies","Art","Newell 350","9.84","3","0.0","2.8536"
"CA-2019-138072","2019-12-30","2020-01-03","Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Philadelphia","Pennsylvania","19120","East","TEC-AC-10004859","Technology","Accessories","Maxell Pro 80 Minute CD-R, 10/Pack","27.968","2","0.2","6.992"
"US-2019-115189","2019-12-30","2020-01-03","Second Class","AR-10345","Alex Russell","Corporate","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10002170","Technology","Phones","ClearSounds CSC500 Amplified Spirit Phone Corded phone","251.964","6","0.4","-50.3928"
"CA-2019-150245","2019-12-31","2020-01-04","Second Class","PC-18745","Pamela Coakley","Corporate","United States","Watertown","New York","13601","East","FUR-BO-10002613","Furniture","Bookcases","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","1573.488","7","0.2","196.686"
"US-2019-143231","2019-12-31","2020-01-03","First Class","GM-14455","Gary Mitchum","Home Office","United States","Franklin","Massachusetts","2038","East","FUR-FU-10002501","Furniture","Furnishings","Nu-Dell Executive Frame","63.2","5","0.0","23.384"
"CA-2019-127383","2019-12-31","2020-01-05","Standard Class","CM-11815","Candace McMahon","Corporate","United States","El Paso","Texas","79907","Central","OFF-EN-10004773","Office Supplies","Envelopes","Staple envelope","49.568","2","0.2","17.9684"
"CA-2019-111150","2019-12-31","2020-01-04","Standard Class","RW-19630","Rob Williams","Corporate","United States","Columbia","Missouri","65203","Central","OFF-AR-10000034","Office Supplies","Art","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","29.68","7","0.0","11.5752"
"CA-2019-111150","2019-12-31","2020-01-04","Standard Class","RW-19630","Rob Williams","Corporate","United States","Columbia","Missouri","65203","Central","TEC-AC-10000290","Technology","Accessories","Sabrent 4-Port USB 2.0 Hub","47.53","7","0.0","16.1602"
"US-2019-133949","2019-12-31","2019-12-31","Same Day","JL-15175","James Lanier","Home Office","United States","Reno","Nevada","89502","West","TEC-PH-10004908","Technology","Phones","Panasonic KX TS3282W Corded phone","475.944","7","0.2","59.493"
"CA-2019-157644","2019-12-31","2020-01-01","First Class","AH-10030","Aaron Hawkins","Corporate","United States","New York City","New York","10035","East","TEC-AC-10003614","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack","34.77","3","0.0","11.4741"
"US-2019-143231","2019-12-31","2020-01-03","First Class","GM-14455","Gary Mitchum","Home Office","United States","Franklin","Massachusetts","2038","East","TEC-AC-10000358","Technology","Accessories","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","113.97","3","0.0","27.3528"
"CA-2019-157644","2019-12-31","2020-01-01","First Class","AH-10030","Aaron Hawkins","Corporate","United States","New York City","New York","10035","East","OFF-LA-10003148","Office Supplies","Labels","Avery 51","18.9","3","0.0","8.694"
"CA-2019-133592","2019-12-31","2020-01-07","Standard Class","KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","2908","East","FUR-BO-10000362","Furniture","Bookcases","Sauder Inglewood Library Bookcases","341.96","2","0.0","78.6508"
"CA-2019-133592","2019-12-31","2020-01-07","Standard Class","KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","2908","East","FUR-CH-10004218","Furniture","Chairs","Global Fabric Manager's Chair, Dark Gray","605.88","6","0.0","151.47"
"CA-2019-133592","2019-12-31","2020-01-07","Standard Class","KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","2908","East","TEC-AC-10002049","Technology","Accessories","Plantronics Savi W720 Multi-Device Wireless Headset System","1687.8","4","0.0","742.632"
"CA-2019-133592","2019-12-31","2020-01-07","Standard Class","KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","2908","East","OFF-PA-10003228","Office Supplies","Paper","Xerox 1917","195.64","4","0.0","91.9508"
"CA-2019-133592","2019-12-31","2020-01-07","Standard Class","KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","2908","East","OFF-PA-10002586","Office Supplies","Paper","Xerox 1970","14.94","3","0.0","7.0218"
"CA-2020-146262","2020-01-02","2020-01-09","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","TEC-MA-10000864","Technology","Machines","Cisco 9971 IP Video Phone Charcoal","1188.0","9","0.7","-950.4"
"CA-2020-104514","2020-01-02","2020-01-04","Second Class","CB-12535","Claudia Bergmann","Corporate","United States","Newark","Delaware","19711","East","OFF-ST-10001837","Office Supplies","Storage","SAFCO Mobile Desk Side File, Wire Frame","85.52","2","0.0","22.2352"
"CA-2020-104514","2020-01-02","2020-01-04","Second Class","CB-12535","Claudia Bergmann","Corporate","United States","Newark","Delaware","19711","East","OFF-AR-10001473","Office Supplies","Art","Newell 313","9.84","3","0.0","2.6568"
"CA-2020-146262","2020-01-02","2020-01-09","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","89.584","2","0.2","4.4792"
"CA-2020-104514","2020-01-02","2020-01-04","Second Class","CB-12535","Claudia Bergmann","Corporate","United States","Newark","Delaware","19711","East","OFF-PA-10004285","Office Supplies","Paper","Xerox 1959","20.04","3","0.0","9.6192"
"CA-2020-146262","2020-01-02","2020-01-09","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","FUR-BO-10004695","Furniture","Bookcases","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine","452.45","5","0.5","-244.323"
"CA-2020-146262","2020-01-02","2020-01-09","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","OFF-LA-10004544","Office Supplies","Labels","Avery 505","23.68","2","0.2","8.88"
"CA-2020-146262","2020-01-02","2020-01-09","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","TEC-PH-10002844","Technology","Phones","Speck Products Candyshell Flip Case","62.982","3","0.4","-14.6958"
"CA-2020-141243","2020-01-03","2020-01-08","Second Class","AH-10465","Amy Hunt","Consumer","United States","Dallas","Texas","75217","Central","TEC-AC-10003198","Technology","Accessories","Enermax Acrylux Wireless Keyboard","398.4","5","0.2","84.66"
"CA-2020-141243","2020-01-03","2020-01-08","Second Class","AH-10465","Amy Hunt","Consumer","United States","Dallas","Texas","75217","Central","OFF-AR-10001246","Office Supplies","Art","Newell 317","7.056","3","0.2","0.7938"
"CA-2020-141243","2020-01-03","2020-01-08","Second Class","AH-10465","Amy Hunt","Consumer","United States","Dallas","Texas","75217","Central","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","1352.3976","9","0.32","-437.5404"
"CA-2020-121097","2020-01-03","2020-01-08","Standard Class","SF-20965","Sylvia Foulston","Corporate","United States","Baytown","Texas","77520","Central","OFF-PA-10001937","Office Supplies","Paper","Xerox 21","10.368","2","0.2","3.6288"
"CA-2020-104241","2020-01-04","2020-01-09","Standard Class","AG-10495","Andrew Gjertsen","Corporate","United States","Alexandria","Virginia","22304","South","FUR-FU-10001473","Furniture","Furnishings","DAX Wood Document Frame","192.22","14","0.0","69.1992"
"CA-2020-149811","2020-01-04","2020-01-10","Standard Class","CS-12250","Chris Selesnick","Corporate","United States","Woodbury","Minnesota","55125","Central","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","32.34","3","0.0","15.5232"
"CA-2020-149811","2020-01-04","2020-01-10","Standard Class","CS-12250","Chris Selesnick","Corporate","United States","Woodbury","Minnesota","55125","Central","OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","39.9","5","0.0","19.95"
"CA-2020-108588","2020-01-05","2020-01-10","Standard Class","BG-11695","Brooke Gillingham","Corporate","United States","New York City","New York","10009","East","OFF-EN-10000461","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","17.48","2","0.0","8.2156"
"CA-2020-108588","2020-01-05","2020-01-10","Standard Class","BG-11695","Brooke Gillingham","Corporate","United States","New York City","New York","10009","East","OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock","13.168","2","0.2","4.6088"
"CA-2020-154970","2020-01-05","2020-01-10","Standard Class","SR-20740","Steven Roelle","Home Office","United States","Seattle","Washington","98103","West","FUR-CH-10003396","Furniture","Chairs","Global Deluxe Steno Chair","61.584","1","0.2","-6.9282"
"CA-2020-158701","2020-01-05","2020-01-10","Standard Class","JL-15175","James Lanier","Home Office","United States","San Francisco","California","94110","West","OFF-BI-10001294","Office Supplies","Binders","Fellowes Binding Cases","56.16","6","0.2","17.55"
"CA-2020-158701","2020-01-05","2020-01-10","Standard Class","JL-15175","James Lanier","Home Office","United States","San Francisco","California","94110","West","OFF-AP-10004859","Office Supplies","Appliances","Acco 6 Outlet Guardian Premium Surge Suppressor","87.36","6","0.0","23.5872"
"CA-2020-108588","2020-01-05","2020-01-10","Standard Class","BG-11695","Brooke Gillingham","Corporate","United States","New York City","New York","10009","East","OFF-AR-10001615","Office Supplies","Art","Newell 34","59.52","3","0.0","15.4752"
"CA-2020-149636","2020-01-06","2020-01-12","Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Colorado Springs","Colorado","80906","West","OFF-PA-10004041","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5""","29.6","5","0.2","9.25"
"CA-2020-149636","2020-01-06","2020-01-12","Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Colorado Springs","Colorado","80906","West","OFF-BI-10002764","Office Supplies","Binders","Recycled Pressboard Report Cover with Reinforced Top Hinge","1.938","2","0.7","-1.3566"
"CA-2020-119480","2020-01-09","2020-01-13","Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky","42420","South","OFF-AP-10001205","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers","163.44","3","0.0","45.7632"
"CA-2020-119480","2020-01-09","2020-01-13","Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky","42420","South","OFF-PA-10004996","Office Supplies","Paper","Speediset Carbonless Redi-Letter 7"" x 8 1/2""","51.55","5","0.0","24.2285"
"CA-2020-119480","2020-01-09","2020-01-13","Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky","42420","South","OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper","106.32","3","0.0","49.9704"
"CA-2020-119480","2020-01-09","2020-01-13","Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky","42420","South","OFF-AR-10004691","Office Supplies","Art","Boston 1730 StandUp Electric Pencil Sharpener","42.76","2","0.0","11.1176"
"US-2020-157154","2020-01-10","2020-01-15","Standard Class","MM-17920","Michael Moore","Consumer","United States","New York City","New York","10011","East","FUR-TA-10001889","Furniture","Tables","Bush Advantage Collection Racetrack Conference Table","1018.104","4","0.4","-373.3048"
"CA-2020-128608","2020-01-12","2020-01-17","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","","Technology","Phones","LG Electronics Tone+ HBS-730 Bluetooth Headset","107.118","3","0.4","-21.4236"
"CA-2020-128608","2020-01-12","2020-01-17","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","TEC-AC-10000487","Technology","Accessories","SanDisk Cruzer 4 GB USB Flash Drive","10.384","2","0.2","2.2066"
"CA-2020-128608","2020-01-12","2020-01-17","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","OFF-AR-10001374","Office Supplies","Art","BIC Brite Liner Highlighters, Chisel Tip","10.368","2","0.2","1.5552"
"CA-2020-128608","2020-01-12","2020-01-17","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","TEC-PH-10004977","Technology","Phones","GE 30524EE4","235.188","2","0.4","-43.1178"
"CA-2020-128608","2020-01-12","2020-01-17","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","TEC-PH-10000912","Technology","Phones","Anker 24W Portable Micro USB Car Charger","26.376","4","0.4","2.6376"
"CA-2020-156755","2020-01-12","2020-01-18","Standard Class","YS-21880","Yana Sorensen","Corporate","United States","Newark","Delaware","19711","East","OFF-ST-10002615","Office Supplies","Storage","Dual Level, Single-Width Filing Carts","465.18","3","0.0","120.9468"
"CA-2020-137526","2020-01-13","2020-01-17","Standard Class","PB-19150","Philip Brown","Consumer","United States","Los Angeles","California","90004","West","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies","70.008","3","0.2","24.5028"
"CA-2020-137526","2020-01-13","2020-01-17","Standard Class","PB-19150","Philip Brown","Consumer","United States","Los Angeles","California","90004","West","FUR-FU-10001861","Furniture","Furnishings","Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","77.6","4","0.0","38.024"
"CA-2020-169677","2020-01-13","2020-01-15","Second Class","KS-16300","Karen Seio","Corporate","United States","Columbus","Georgia","31907","South","OFF-LA-10003223","Office Supplies","Labels","Avery 508","9.82","2","0.0","4.8118"
"CA-2020-137526","2020-01-13","2020-01-17","Standard Class","PB-19150","Philip Brown","Consumer","United States","Los Angeles","California","90004","West","FUR-FU-10004845","Furniture","Furnishings","Deflect-o EconoMat Nonstudded, No Bevel Mat","464.85","9","0.0","92.97"
"CA-2020-151547","2020-01-17","2020-01-23","Standard Class","AH-10465","Amy Hunt","Consumer","United States","Bartlett","Tennessee","38134","South","OFF-SU-10000898","Office Supplies","Supplies","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","88.96","8","0.2","10.008"
"CA-2020-152681","2020-01-17","2020-01-22","Standard Class","SC-20260","Scott Cohen","Corporate","United States","Lawrence","Massachusetts","1841","East","OFF-AR-10003183","Office Supplies","Art","Avery Fluorescent Highlighter Four-Color Set","6.68","2","0.0","2.004"
"US-2020-101399","2020-01-17","2020-01-24","Standard Class","JS-15940","Joni Sundaresam","Home Office","United States","Park Ridge","Illinois","60068","Central","FUR-FU-10002918","Furniture","Furnishings","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","254.744","7","0.6","-312.0614"
"CA-2020-141250","2020-01-19","2020-01-23","Standard Class","PM-18940","Paul MacIntyre","Consumer","United States","Texas City","Texas","77590","Central","FUR-CH-10004875","Furniture","Chairs","Harbour Creations 67200 Series Stacking Chairs","199.304","4","0.3","-8.5416"
"CA-2020-141250","2020-01-19","2020-01-23","Standard Class","PM-18940","Paul MacIntyre","Consumer","United States","Texas City","Texas","77590","Central","FUR-TA-10002855","Furniture","Tables","Bevis Round Conference Table Top & Single Column Base","102.438","1","0.3","-13.1706"
"CA-2020-119214","2020-01-23","2020-01-27","Standard Class","CW-11905","Carl Weiss","Home Office","United States","Bozeman","Montana","59715","West","OFF-LA-10003077","Office Supplies","Labels","Avery 500","14.62","2","0.0","6.8714"
"CA-2020-119214","2020-01-23","2020-01-27","Standard Class","CW-11905","Carl Weiss","Home Office","United States","Bozeman","Montana","59715","West","OFF-PA-10002893","Office Supplies","Paper","Wirebound Service Call Books, 5 1/2"" x 4""","29.04","3","0.0","13.9392"
"CA-2020-128958","2020-01-24","2020-01-28","Standard Class","CR-12820","Cyra Reiten","Home Office","United States","West Palm Beach","Florida","33407","South","OFF-AR-10004757","Office Supplies","Art","Crayola Colored Pencils","13.12","5","0.2","2.132"
"CA-2020-109603","2020-01-26","2020-02-01","Standard Class","EM-13825","Elizabeth Moffitt","Corporate","United States","Moreno Valley","California","92553","West","OFF-PA-10003790","Office Supplies","Paper","Xerox 1991","182.72","8","0.0","84.0512"
"CA-2020-164777","2020-01-27","2020-01-29","First Class","SC-20305","Sean Christensen","Consumer","United States","Los Angeles","California","90036","West","FUR-CH-10002024","Furniture","Chairs","HON 5400 Series Task Chairs for Big and Tall","2803.92","5","0.2","0.0"
"CA-2020-168746","2020-01-27","2020-01-29","Second Class","SV-20365","Seth Vernon","Consumer","United States","Cleveland","Ohio","44105","East","FUR-CH-10000513","Furniture","Chairs","High-Back Leather Manager's Chair","181.986","2","0.3","-54.5958"
"CA-2020-168746","2020-01-27","2020-01-29","Second Class","SV-20365","Seth Vernon","Consumer","United States","Cleveland","Ohio","44105","East","TEC-PH-10000895","Technology","Phones","Polycom VVX 310 VoIP phone","431.976","4","0.4","-100.7944"
"CA-2020-168746","2020-01-27","2020-01-29","Second Class","SV-20365","Seth Vernon","Consumer","United States","Cleveland","Ohio","44105","East","TEC-PH-10002555","Technology","Phones","Nortel Meridian M5316 Digital phone","155.37","1","0.4","-36.253"
"CA-2020-116638","2020-01-28","2020-01-31","Second Class","JH-15985","Joseph Holt","Consumer","United States","Concord","North Carolina","28027","South","FUR-TA-10000198","Furniture","Tables","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","","13","0.4","-1862.3124"
"CA-2020-145401","2020-01-30","2020-02-04","Standard Class","JP-15520","Jeremy Pistek","Consumer","United States","Houston","Texas","77070","Central","OFF-PA-10004405","Office Supplies","Paper","Rediform Voice Mail Log Books","14.304","6","0.2","5.0064"
"CA-2020-121797","2020-01-30","2020-02-06","Standard Class","CC-12145","Charles Crestani","Consumer","United States","Los Angeles","California","90049","West","TEC-MA-10000488","Technology","Machines","Bady BDG101FRU Card Printer","1919.976","3","0.2","215.9973"
"CA-2020-121797","2020-01-30","2020-02-06","Standard Class","CC-12145","Charles Crestani","Consumer","United States","Los Angeles","California","90049","West","FUR-FU-10001876","Furniture","Furnishings","Computer Room Manger, 14""","227.36","7","0.0","81.8496"
"CA-2020-149587","2020-01-31","2020-02-05","Second Class","KB-16315","Karl Braun","Consumer","United States","Minneapolis","Minnesota","55407","Central","OFF-PA-10003177","Office Supplies","Paper","Xerox 1999","12.96","2","0.0","6.2208"
"CA-2020-149587","2020-01-31","2020-02-05","Second Class","KB-16315","Karl Braun","Consumer","United States","Minneapolis","Minnesota","55407","Central","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers","32.96","2","0.0","16.1504"
"CA-2020-149587","2020-01-31","2020-02-05","Second Class","KB-16315","Karl Braun","Consumer","United States","Minneapolis","Minnesota","55407","Central","FUR-FU-10003799","Furniture","Furnishings","Seth Thomas 13 1/2"" Wall Clock","53.34","3","0.0","16.5354"
"CA-2020-132633","2020-02-03","2020-02-05","Second Class","KH-16630","Ken Heidel","Corporate","United States","Pleasant Grove","Utah","84062","West","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders","12.144","3","0.2","4.0986"
"CA-2020-157959","2020-02-03","2020-02-04","First Class","RW-19540","Rick Wilson","Corporate","United States","Los Angeles","California","90008","West","FUR-FU-10004093","Furniture","Furnishings","Hand-Finished Solid Wood Document Frame","136.92","4","0.0","41.076"
"CA-2020-140921","2020-02-03","2020-02-05","First Class","AA-10375","Allen Armold","Consumer","United States","Omaha","Nebraska","68104","Central","TEC-AC-10004901","Technology","Accessories","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ","149.97","3","0.0","50.9898"
"CA-2020-140921","2020-02-03","2020-02-05","First Class","AA-10375","Allen Armold","Consumer","United States","Omaha","Nebraska","68104","Central","FUR-FU-10003347","Furniture","Furnishings","Coloredge Poster Frame","28.4","2","0.0","11.076"
"CA-2020-103093","2020-02-03","2020-02-07","Standard Class","FO-14305","Frank Olsen","Consumer","United States","Columbus","Georgia","31907","South","OFF-EN-10003286","Office Supplies","Envelopes","Staple envelope","74.52","9","0.0","35.0244"
"CA-2020-127327","2020-02-03","2020-02-07","Standard Class","PW-19030","Pauline Webber","Corporate","United States","Rome","New York","13440","East","FUR-CH-10004218","Furniture","Chairs","Global Fabric Manager's Chair, Dark Gray","90.882","1","0.1","15.147"
"CA-2020-104038","2020-02-06","2020-02-08","First Class","LO-17170","Lori Olson","Corporate","United States","Suffolk","Virginia","23434","South","OFF-ST-10002554","Office Supplies","Storage","Tennsco Industrial Shelving","146.73","3","0.0","2.9346"
"CA-2020-104038","2020-02-06","2020-02-08","First Class","LO-17170","Lori Olson","Corporate","United States","Suffolk","Virginia","23434","South","OFF-PA-10002751","Office Supplies","Paper","Xerox 1920","29.9","5","0.0","13.455"
"CA-2020-137064","2020-02-06","2020-02-13","Standard Class","TS-21655","Trudy Schmidt","Consumer","United States","Houston","Texas","77070","Central","TEC-AC-10003499","Technology","Accessories","Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","18.528","2","0.2","4.4004"
"CA-2020-156482","2020-02-06","2020-02-13","Standard Class","IL-15100","Ivan Liston","Consumer","United States","Wilmington","Delaware","19805","East","FUR-BO-10002598","Furniture","Bookcases","Hon Metal Bookcases, Putty","283.92","4","0.0","82.3368"
"CA-2020-156482","2020-02-06","2020-02-13","Standard Class","IL-15100","Ivan Liston","Consumer","United States","Wilmington","Delaware","19805","East","FUR-CH-10001708","Furniture","Chairs","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","1268.82","9","0.0","266.4522"
"CA-2020-137064","2020-02-06","2020-02-13","Standard Class","TS-21655","Trudy Schmidt","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10002049","Office Supplies","Binders","UniKeep View Case Binders","2.934","3","0.8","-4.9878"
"CA-2020-137064","2020-02-06","2020-02-13","Standard Class","TS-21655","Trudy Schmidt","Consumer","United States","Houston","Texas","77070","Central","OFF-ST-10003470","Office Supplies","Storage","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","670.752","3","0.2","-125.766"
"CA-2020-156482","2020-02-06","2020-02-13","Standard Class","IL-15100","Ivan Liston","Consumer","United States","Wilmington","Delaware","19805","East","OFF-AR-10001022","Office Supplies","Art","SANFORD Liquid Accent Tank-Style Highlighters","5.68","2","0.0","1.7608"
"CA-2020-111507","2020-02-06","2020-02-13","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Bellevue","Washington","98006","West","OFF-AR-10001315","Office Supplies","Art","Newell 310","5.28","3","0.0","1.5312"
"CA-2020-147529","2020-02-07","2020-02-11","Standard Class","DK-12835","Damala Kotsonis","Corporate","United States","Springfield","Virginia","22153","South","OFF-PA-10003349","Office Supplies","Paper","Xerox 1957","12.96","2","0.0","6.3504"
"CA-2020-147529","2020-02-07","2020-02-11","Standard Class","DK-12835","Damala Kotsonis","Corporate","United States","Springfield","Virginia","22153","South","OFF-EN-10000056","Office Supplies","Envelopes","Cameo Buff Policy Envelopes","311.15","5","0.0","146.2405"
"US-2020-130491","2020-02-08","2020-02-11","First Class","BH-11710","Brosina Hoffman","Consumer","United States","Garden City","Kansas","67846","Central","OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","9.54","2","0.0","4.293"
"CA-2020-114923","2020-02-08","2020-02-13","Standard Class","LH-17020","Lisa Hazard","Consumer","United States","Columbus","Ohio","43229","East","TEC-PH-10003931","Technology","Phones","JBL Micro Wireless Portable Bluetooth Speaker","","3","0.4","-26.9955"
"US-2020-130491","2020-02-08","2020-02-11","First Class","BH-11710","Brosina Hoffman","Consumer","United States","Garden City","Kansas","67846","Central","OFF-FA-10000134","Office Supplies","Fasteners","Advantus Push Pins, Aluminum Head","5.81","1","0.0","1.8011"
