"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2021-119515","2021-08-14","2021-08-16","First Class","TR-21325","Toby Ritter","Consumer","United States","Nashville","Tennessee","37211.0","South","OFF-PA-10000552","Office Supplies","Paper","Xerox 200","15.552","3.0","0.2","5.4432"
"CA-2021-136021","2021-08-14","2021-08-18","Standard Class","JM-15580","Jill Matthias","Consumer","United States","Los Angeles","California","90045.0","West","TEC-MA-10000423","Technology","Machines","Texas Instruments TI-34 Scientific Calculator","105.552","6.0","0.2","35.6238"
"CA-2021-136770","2021-08-14","2021-08-18","Standard Class","SP-20650","Stephanie Phelps","Corporate","United States","Akron","Ohio","44312.0","East","TEC-PH-10001530","Technology","Phones","Plantronics Voyager Pro Legend","247.188","2.0","0.4","-49.4376"
"CA-2021-136021","2021-08-14","2021-08-18","Standard Class","JM-15580","Jill Matthias","Consumer","United States","Los Angeles","California","90045.0","West","OFF-PA-10000551","Office Supplies","Paper","Array Memo Cubes","15.54","3.0","0.0","7.6146"
"CA-2021-136770","2021-08-14","2021-08-18","Standard Class","SP-20650","Stephanie Phelps","Corporate","United States","Akron","Ohio","44312.0","East","TEC-AC-10000420","Technology","Accessories","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning","279.96","5.0","0.2","48.993"
"CA-2021-136770","2021-08-14","2021-08-18","Standard Class","SP-20650","Stephanie Phelps","Corporate","United States","Akron","Ohio","44312.0","East","TEC-PH-10003580","Technology","Phones","Cisco IP Phone 7961G-GE VoIP phone","259.896","2.0","0.4","-56.3108"
"US-2021-123470","2021-08-15","2021-08-21","Standard Class","ME-17725","Max Engle","Consumer","United States","Aurora","Colorado","80013.0","West","OFF-BI-10001989","Office Supplies","Binders","Premium Transparent Presentation Covers by GBC","18.882","3.0","0.7","-13.8468"
"CA-2021-166163","2021-08-15","2021-08-20","Second Class","CY-12745","Craig Yedwab","Corporate","United States","Oakland","California","94601.0","West","OFF-LA-10000452","Office Supplies","Labels","Avery 488","3.15","1.0","0.0","1.512"
"CA-2021-166163","2021-08-15","2021-08-20","Second Class","CY-12745","Craig Yedwab","Corporate","United States","Oakland","California","94601.0","West","TEC-PH-10004896","Technology","Phones","Nokia Lumia 521 (T-Mobile)","71.976","3.0","0.2","7.1976"
"US-2021-123470","2021-08-15","2021-08-21","Standard Class","ME-17725","Max Engle","Consumer","United States","Aurora","Colorado","80013.0","West","OFF-AP-10003287","Office Supplies","Appliances","Tripp Lite TLP810NET Broadband Surge for Modem/Fax","122.328","3.0","0.2","12.2328"
"CA-2021-118626","2021-08-15","2021-08-20","Standard Class","JC-15775","John Castell","Consumer","United States","Tallahassee","Florida","32303.0","South","TEC-PH-10000369","Technology","Phones","HTC One Mini","705.544","7.0","0.2","70.5544"
"CA-2021-167241","2021-08-15","2021-08-22","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004.0","West","TEC-PH-10004614","Technology","Phones","AT&T 841000 Phone","165.6","3.0","0.2","10.35"
"CA-2021-167241","2021-08-15","2021-08-22","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004.0","West","OFF-ST-10001505","Office Supplies","Storage","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","17.94","3.0","0.0","3.0498"
"CA-2021-167241","2021-08-15","2021-08-22","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004.0","West","FUR-FU-10004071","Furniture","Furnishings","Luxo Professional Magnifying Clamp-On Fluorescent Lamps","312.03","3.0","0.0","43.6842"
"CA-2021-154690","2021-08-15","2021-08-17","Second Class","CC-12370","Christopher Conant","Consumer","United States","Fayetteville","North Carolina","28314.0","South","FUR-CH-10000988","Furniture","Chairs","Hon Olson Stacker Stools","225.296","2.0","0.2","22.5296"
"CA-2021-167241","2021-08-15","2021-08-22","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90004.0","West","OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","37.52","4.0","0.0","18.0096"
"CA-2021-150343","2021-08-16","2021-08-20","Standard Class","PK-19075","Pete Kriz","Consumer","United States","San Francisco","California","94110.0","West","OFF-EN-10004030","Office Supplies","Envelopes","Convenience Packs of Business Envelopes","10.86","3.0","0.0","5.1042"
"CA-2021-113117","2021-08-16","2021-08-22","Standard Class","JP-15520","Jeremy Pistek","Consumer","United States","Davis","California","95616.0","West","OFF-PA-10000019","Office Supplies","Paper","Xerox 1931","32.4","5.0","0.0","15.552"
"CA-2021-148096","2021-08-16","2021-08-19","First Class","AO-10810","Anthony O'Donnell","Corporate","United States","Los Angeles","California","90045.0","West","FUR-TA-10004152","Furniture","Tables","Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","161.28","2.0","0.2","12.096"
"US-2021-157308","2021-08-17","2021-08-21","Standard Class","NM-18520","Neoma Murray","Consumer","United States","Seattle","Washington","98105.0","West","OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","15.712","4.0","0.2","5.6956"
"CA-2021-153353","2021-08-18","2021-08-24","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","New York City","New York","10035.0","East","TEC-PH-10000439","Technology","Phones","GE DSL Phone Line Filter","39.99","1.0","0.0","11.5971"
"CA-2021-128916","2021-08-18","2021-08-20","Second Class","MA-17560","Matt Abelman","Home Office","United States","Houston","Texas","77070.0","Central","FUR-FU-10000320","Furniture","Furnishings","OIC Stacking Trays","5.344","4.0","0.6","-2.1376"
"CA-2021-113551","2021-08-18","2021-08-20","First Class","NF-18385","Natalie Fritzler","Consumer","United States","Edinburg","Texas","78539.0","Central","OFF-PA-10004665","Office Supplies","Paper","Advantus Motivational Note Cards","83.84","8.0","0.2","30.392"
"CA-2021-113551","2021-08-18","2021-08-20","First Class","NF-18385","Natalie Fritzler","Consumer","United States","Edinburg","Texas","78539.0","Central","OFF-BI-10001617","Office Supplies","Binders","GBC Wire Binding Combs","2.068","1.0","0.8","-3.4122"
"CA-2021-128916","2021-08-18","2021-08-20","Second Class","MA-17560","Matt Abelman","Home Office","United States","Houston","Texas","77070.0","Central","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings","9.552","3.0","0.6","-3.8208"
"CA-2021-136133","2021-08-18","2021-08-23","Second Class","HW-14935","Helen Wasserman","Corporate","United States","New York City","New York","10024.0","East","OFF-AP-10000576","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster II","355.32","9.0","0.0","99.4896"
"CA-2021-101980","2021-08-19","2021-08-20","First Class","RP-19390","Resi Pölking","Consumer","United States","New York City","New York","10009.0","East","OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders","146.688","6.0","0.2","55.008"
"CA-2021-101980","2021-08-19","2021-08-20","First Class","RP-19390","Resi Pölking","Consumer","United States","New York City","New York","10009.0","East","OFF-BI-10003429","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","25.32","5.0","0.2","9.1785"
"CA-2021-101980","2021-08-19","2021-08-20","First Class","RP-19390","Resi Pölking","Consumer","United States","New York City","New York","10009.0","East","OFF-BI-10004318","Office Supplies","Binders","Ibico EB-19 Dual Function Manual Binding System","276.784","2.0","0.2","89.9548"
"CA-2021-151141","2021-08-20","2021-08-23","First Class","DW-13480","Dianna Wilson","Home Office","United States","Detroit","Michigan","48205.0","Central","TEC-PH-10004924","Technology","Phones","SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black","14.78","2.0","0.0","3.9906"
"CA-2021-167983","2021-08-21","2021-08-24","Second Class","RP-19270","Rachel Payne","Corporate","United States","Seattle","Washington","98115.0","West","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder","33.44","10.0","0.2","11.704"
"CA-2021-122581","2021-08-21","2021-08-25","Standard Class","JK-15370","Jay Kimmel","Consumer","United States","New York City","New York","10035.0","East","FUR-CH-10002961","Furniture","Chairs","Leather Task Chair, Black","573.174","7.0","0.1","63.686"
"US-2021-126452","2021-08-21","2021-08-28","Standard Class","SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004.0","West","OFF-PA-10002606","Office Supplies","Paper","Xerox 1928","47.52","9.0","0.0","21.384"
"US-2021-126452","2021-08-21","2021-08-28","Standard Class","SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004.0","West","OFF-PA-10003848","Office Supplies","Paper","Xerox 1997","12.96","2.0","0.0","6.2208"
"CA-2021-123414","2021-08-21","2021-08-27","Standard Class","SU-20665","Stephanie Ulpright","Home Office","United States","Greenville","North Carolina","27834.0","South","OFF-SU-10002573","Office Supplies","Supplies","Acme 10"" Easy Grip Assistive Scissors","28.048","2.0","0.2","3.506"
"US-2021-126452","2021-08-21","2021-08-28","Standard Class","SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004.0","West","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders","12.672","2.0","0.2","4.752"
"US-2021-126452","2021-08-21","2021-08-28","Standard Class","SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004.0","West","TEC-PH-10003555","Technology","Phones","Motorola HK250 Universal Bluetooth Headset","91.96","5.0","0.2","-20.691"
"US-2021-126452","2021-08-21","2021-08-28","Standard Class","SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004.0","West","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard","254.97","3.0","0.0","91.7892"
"US-2021-126452","2021-08-21","2021-08-28","Standard Class","SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004.0","West","FUR-TA-10003569","Furniture","Tables","Bretford CR8500 Series Meeting Room Furniture","2887.056","9.0","0.2","180.441"
"US-2021-126452","2021-08-21","2021-08-28","Standard Class","SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004.0","West","TEC-PH-10003187","Technology","Phones","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","31.984","2.0","0.2","-7.996"
"US-2021-146066","2021-08-21","2021-08-23","Second Class","RB-19465","Rick Bensley","Home Office","United States","Philadelphia","Pennsylvania","19143.0","East","FUR-TA-10002530","Furniture","Tables","Iceberg OfficeWorks 42"" Round Tables","815.292","9.0","0.4","-339.705"
"CA-2021-123414","2021-08-21","2021-08-27","Standard Class","SU-20665","Stephanie Ulpright","Home Office","United States","Greenville","North Carolina","27834.0","South","OFF-LA-10004559","Office Supplies","Labels","Avery 49","9.216","4.0","0.2","3.3408"
"CA-2021-137239","2021-08-22","2021-08-28","Standard Class","CR-12730","Craig Reiter","Consumer","United States","Columbus","Ohio","43229.0","East","OFF-BI-10002827","Office Supplies","Binders","Avery Durable Poly Binders","3.318","2.0","0.7","-2.6544"
"CA-2021-137239","2021-08-22","2021-08-28","Standard Class","CR-12730","Craig Reiter","Consumer","United States","Columbus","Ohio","43229.0","East","OFF-AP-10002439","Office Supplies","Appliances","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","113.552","2.0","0.2","8.5164"
"CA-2021-137239","2021-08-22","2021-08-28","Standard Class","CR-12730","Craig Reiter","Consumer","United States","Columbus","Ohio","43229.0","East","OFF-EN-10002230","Office Supplies","Envelopes","Airmail Envelopes","134.288","2.0","0.2","45.3222"
"US-2021-106313","2021-08-22","2021-08-26","Standard Class","DG-13300","Deirdre Greer","Corporate","United States","Seattle","Washington","98105.0","West","OFF-PA-10001870","Office Supplies","Paper","Xerox 202","19.44","3.0","0.0","9.3312"
"US-2021-148334","2021-08-22","2021-08-26","Standard Class","DD-13570","Dorothy Dickinson","Consumer","United States","Houston","Texas","77041.0","Central","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","4.312","2.0","0.8","-6.8992"
"US-2021-141880","2021-08-22","2021-08-23","First Class","TC-21475","Tony Chapman","Home Office","United States","Fort Collins","Colorado","80525.0","West","FUR-FU-10001979","Furniture","Furnishings","Dana Halogen Swing-Arm Architect Lamp","98.328","3.0","0.2","9.8328"
"CA-2021-140256","2021-08-22","2021-08-29","Standard Class","PW-19030","Pauline Webber","Corporate","United States","Los Angeles","California","90049.0","West","OFF-AR-10002255","Office Supplies","Art","Newell 346","5.76","2.0","0.0","1.6704"
"CA-2021-130484","2021-08-22","2021-08-27","Standard Class","SG-20470","Sheri Gordon","Consumer","United States","Gresham","Oregon","97030.0","West","OFF-BI-10000088","Office Supplies","Binders","GBC Imprintable Covers","26.352","8.0","0.7","-18.4464"
"CA-2021-150350","2021-08-23","2021-08-30","Standard Class","MS-17770","Maxwell Schwartz","Consumer","United States","Seattle","Washington","98105.0","West","OFF-SU-10002189","Office Supplies","Supplies","Acme Rosewood Handle Letter Opener","15.88","4.0","0.0","0.1588"
"CA-2021-150350","2021-08-23","2021-08-30","Standard Class","MS-17770","Maxwell Schwartz","Consumer","United States","Seattle","Washington","98105.0","West","FUR-CH-10001973","Furniture","Chairs","Office Star Flex Back Scooter Chair with White Frame","532.704","6.0","0.2","-39.9528"
"CA-2021-150350","2021-08-23","2021-08-30","Standard Class","MS-17770","Maxwell Schwartz","Consumer","United States","Seattle","Washington","98105.0","West","OFF-PA-10002160","Office Supplies","Paper","Xerox 1978","34.68","6.0","0.0","16.9932"
"CA-2021-150350","2021-08-23","2021-08-30","Standard Class","MS-17770","Maxwell Schwartz","Consumer","United States","Seattle","Washington","98105.0","West","OFF-EN-10002504","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","135.9","5.0","0.0","63.873"
"US-2021-117793","2021-08-23","2021-08-29","Standard Class","MA-17560","Matt Abelman","Home Office","United States","Sheboygan","Wisconsin","53081.0","Central","OFF-LA-10003537","Office Supplies","Labels","Avery 515","37.59","3.0","0.0","17.6673"
"CA-2021-150350","2021-08-23","2021-08-30","Standard Class","MS-17770","Maxwell Schwartz","Consumer","United States","Seattle","Washington","98105.0","West","OFF-AP-10001492","Office Supplies","Appliances","Acco Six-Outlet Power Strip, 4' Cord Length","43.1","5.0","0.0","11.206"
"US-2021-117793","2021-08-23","2021-08-29","Standard Class","MA-17560","Matt Abelman","Home Office","United States","Sheboygan","Wisconsin","53081.0","Central","TEC-AC-10003433","Technology","Accessories","Maxell 4.7GB DVD+R 5/Pack","1.98","2.0","0.0","0.891"
"US-2021-117793","2021-08-23","2021-08-29","Standard Class","MA-17560","Matt Abelman","Home Office","United States","Sheboygan","Wisconsin","53081.0","Central","OFF-LA-10002945","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","25.2","4.0","0.0","11.592"
"US-2021-117793","2021-08-23","2021-08-29","Standard Class","MA-17560","Matt Abelman","Home Office","United States","Sheboygan","Wisconsin","53081.0","Central","OFF-ST-10002406","Office Supplies","Storage","Pizazz Global Quick File","14.97","1.0","0.0","4.1916"
"CA-2021-150350","2021-08-23","2021-08-30","Standard Class","MS-17770","Maxwell Schwartz","Consumer","United States","Seattle","Washington","98105.0","West","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","837.6","3.0","0.2","62.82"
"US-2021-160528","2021-08-23","2021-08-30","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Pharr","Texas","78577.0","Central","TEC-AC-10002842","Technology","Accessories","WD My Passport Ultra 2TB Portable External Hard Drive","666.4","7.0","0.2","-33.32"
"US-2021-160528","2021-08-23","2021-08-30","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Pharr","Texas","78577.0","Central","FUR-FU-10004973","Furniture","Furnishings","Flat Face Poster Frame","22.608","3.0","0.6","-10.1736"
"US-2021-160528","2021-08-23","2021-08-30","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Pharr","Texas","78577.0","Central","OFF-ST-10002743","Office Supplies","Storage","SAFCO Boltless Steel Shelving","727.296","8.0","0.2","-172.7328"
"CA-2021-158001","2021-08-23","2021-08-27","Standard Class","JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10035.0","East","OFF-AR-10002399","Office Supplies","Art","Dixon Prang Watercolor Pencils, 10-Color Set with Brush","21.3","5.0","0.0","8.733"
"CA-2021-158001","2021-08-23","2021-08-27","Standard Class","JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10035.0","East","OFF-AP-10002118","Office Supplies","Appliances","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","1040.8","5.0","0.0","281.016"
"CA-2021-158001","2021-08-23","2021-08-27","Standard Class","JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10035.0","East","OFF-AR-10001954","Office Supplies","Art","Newell 331","29.34","6.0","0.0","7.9218"
"CA-2021-114601","2021-08-26","2021-09-02","Standard Class","AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","48234.0","Central","FUR-TA-10004147","Furniture","Tables","Hon 4060 Series Tables","447.84","4.0","0.0","98.5248"
"CA-2021-114601","2021-08-26","2021-09-02","Standard Class","AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","48234.0","Central","TEC-PH-10002170","Technology","Phones","ClearSounds CSC500 Amplified Spirit Phone Corded phone","209.97","3.0","0.0","58.7916"
"CA-2021-114601","2021-08-26","2021-09-02","Standard Class","AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","48234.0","Central","TEC-AC-10003911","Technology","Accessories","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","479.97","3.0","0.0","163.1898"
"CA-2021-114601","2021-08-26","2021-09-02","Standard Class","AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","48234.0","Central","OFF-AR-10002578","Office Supplies","Art","Newell 335","8.64","3.0","0.0","2.5056"
"CA-2021-114601","2021-08-26","2021-09-02","Standard Class","AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","48234.0","Central","OFF-PA-10000605","Office Supplies","Paper","Xerox 1950","11.56","2.0","0.0","5.6644"
"CA-2021-160598","2021-08-26","2021-08-28","First Class","SV-20815","Stuart Van","Corporate","United States","Miami","Florida","33142.0","South","OFF-PA-10002319","Office Supplies","Paper","Xerox 1944","31.008","1.0","0.2","11.2404"
"CA-2021-105585","2021-08-26","2021-08-27","First Class","RF-19735","Roland Fjeld","Consumer","United States","San Jose","California","95123.0","West","OFF-FA-10002983","Office Supplies","Fasteners","Advantus SlideClip Paper Clips","10.23","3.0","0.0","4.9104"
"CA-2021-105585","2021-08-26","2021-08-27","First Class","RF-19735","Roland Fjeld","Consumer","United States","San Jose","California","95123.0","West","OFF-PA-10003625","Office Supplies","Paper","Xerox 1979","154.9","5.0","0.0","69.705"
"CA-2021-152289","2021-08-26","2021-08-28","First Class","LC-16930","Linda Cazamias","Corporate","United States","Pasadena","Texas","77506.0","Central","TEC-AC-10004571","Technology","Accessories","Logitech G700s Rechargeable Gaming Mouse","159.984","2.0","0.2","43.9956"
"US-2021-100405","2021-08-26","2021-08-28","Second Class","TS-21430","Tom Stivers","Corporate","United States","Los Angeles","California","90045.0","West","OFF-AR-10000390","Office Supplies","Art","Newell Chalk Holder","8.26","2.0","0.0","3.7996"
"CA-2021-128594","2021-08-26","2021-08-29","First Class","DJ-13510","Don Jones","Corporate","United States","San Diego","California","92037.0","West","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter","1603.136","4.0","0.2","100.196"
"CA-2021-148201","2021-08-26","2021-08-29","Second Class","CC-12145","Charles Crestani","Consumer","United States","Seattle","Washington","98103.0","West","OFF-PA-10000019","Office Supplies","Paper","Xerox 1931","6.48","1.0","0.0","3.1104"
"US-2021-127425","2021-08-26","2021-08-31","Standard Class","DR-12880","Dan Reichenbach","Corporate","United States","New York City","New York","10035.0","East","TEC-PH-10003442","Technology","Phones","Samsung Replacement EH64AVFWE Premium Headset","33.0","6.0","0.0","8.25"
"US-2021-127425","2021-08-26","2021-08-31","Standard Class","DR-12880","Dan Reichenbach","Corporate","United States","New York City","New York","10035.0","East","TEC-AC-10002800","Technology","Accessories","Plantronics Audio 478 Stereo USB Headset","249.95","5.0","0.0","87.4825"
"CA-2021-132094","2021-08-26","2021-09-02","Standard Class","VG-21805","Vivek Grady","Corporate","United States","Philadelphia","Pennsylvania","19140.0","East","TEC-AC-10001109","Technology","Accessories","Logitech Trackman Marble Mouse","47.984","2.0","0.2","13.1956"
"CA-2021-152289","2021-08-26","2021-08-28","First Class","LC-16930","Linda Cazamias","Corporate","United States","Pasadena","Texas","77506.0","Central","FUR-CH-10002126","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs","1024.716","6.0","0.3","-29.2776"
"CA-2021-163174","2021-08-26","2021-08-30","Standard Class","XP-21865","Xylona Preis","Consumer","United States","Athens","Georgia","30605.0","South","FUR-FU-10000308","Furniture","Furnishings","Deflect-o Glass Clear Studded Chair Mats","186.54","3.0","0.0","41.0388"
"US-2021-163538","2021-08-26","2021-08-30","Standard Class","SS-20515","Shirley Schmidt","Home Office","United States","Franklin","Wisconsin","53132.0","Central","TEC-AC-10002006","Technology","Accessories","Memorex Micro Travel Drive 16 GB","47.97","3.0","0.0","14.8707"
"US-2021-102141","2021-08-26","2021-08-31","Standard Class","KD-16615","Ken Dana","Corporate","United States","New York City","New York","10024.0","East","OFF-BI-10001510","Office Supplies","Binders","Deluxe Heavy-Duty Vinyl Round Ring Binder","146.688","8.0","0.2","45.84"
"CA-2021-132094","2021-08-26","2021-09-02","Standard Class","VG-21805","Vivek Grady","Corporate","United States","Philadelphia","Pennsylvania","19140.0","East","OFF-AR-10004165","Office Supplies","Art","Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","5.472","3.0","0.2","1.6416"
"CA-2021-145982","2021-08-27","2021-09-01","Second Class","TB-21055","Ted Butterfield","Consumer","United States","Quincy","Massachusetts","2169.0","East","OFF-PA-10002666","Office Supplies","Paper","Southworth 25% Cotton Linen-Finish Paper & Envelopes","81.54","9.0","0.0","36.693"
"CA-2021-145982","2021-08-27","2021-09-01","Second Class","TB-21055","Ted Butterfield","Consumer","United States","Quincy","Massachusetts","2169.0","East","OFF-FA-10000735","Office Supplies","Fasteners","Staples","11.68","4.0","0.0","5.256"
"CA-2021-145982","2021-08-27","2021-09-01","Second Class","TB-21055","Ted Butterfield","Consumer","United States","Quincy","Massachusetts","2169.0","East","FUR-TA-10001307","Furniture","Tables","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","244.615","1.0","0.3","20.967"
"CA-2021-145982","2021-08-27","2021-09-01","Second Class","TB-21055","Ted Butterfield","Consumer","United States","Quincy","Massachusetts","2169.0","East","OFF-BI-10000174","Office Supplies","Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","29.0","5.0","0.0","13.92"
"CA-2021-145982","2021-08-27","2021-09-01","Second Class","TB-21055","Ted Butterfield","Consumer","United States","Quincy","Massachusetts","2169.0","East","TEC-PH-10000011","Technology","Phones","PureGear Roll-On Screen Protector","59.97","3.0","0.0","28.7856"
"CA-2021-145982","2021-08-27","2021-09-01","Second Class","TB-21055","Ted Butterfield","Consumer","United States","Quincy","Massachusetts","2169.0","East","OFF-PA-10000675","Office Supplies","Paper","Xerox 1919","122.97","3.0","0.0","60.2553"
"US-2021-146710","2021-08-27","2021-09-01","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Dallas","Texas","75220.0","Central","OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","3.528","1.0","0.2","1.1466"
"CA-2021-116764","2021-08-27","2021-09-02","Standard Class","EM-13825","Elizabeth Moffitt","Corporate","United States","Hollywood","Florida","33021.0","South","OFF-LA-10002473","Office Supplies","Labels","Avery 484","9.216","4.0","0.2","3.3408"
"US-2021-146710","2021-08-27","2021-09-01","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Dallas","Texas","75220.0","Central","OFF-PA-10004971","Office Supplies","Paper","Xerox 196","4.624","1.0","0.2","1.6762"
"CA-2021-117919","2021-08-27","2021-08-29","Second Class","TB-21355","Todd Boyes","Corporate","United States","Houston","Texas","77041.0","Central","OFF-PA-10004353","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes","79.92","5.0","0.2","27.972"
"CA-2021-117919","2021-08-27","2021-08-29","Second Class","TB-21355","Todd Boyes","Corporate","United States","Houston","Texas","77041.0","Central","OFF-ST-10003572","Office Supplies","Storage","Portfile Personal File Boxes","14.16","1.0","0.2","1.062"
"US-2021-146710","2021-08-27","2021-09-01","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Dallas","Texas","75220.0","Central","OFF-SU-10004498","Office Supplies","Supplies","Martin-Yale Premier Letter Opener","51.52","5.0","0.2","-10.948"
"US-2021-146710","2021-08-27","2021-09-01","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Dallas","Texas","75220.0","Central","OFF-SU-10004261","Office Supplies","Supplies","Fiskars 8"" Scissors, 2/Pack","55.168","4.0","0.2","6.2064"
"CA-2021-145303","2021-08-28","2021-08-31","First Class","TP-21415","Tom Prescott","Consumer","United States","Dallas","Texas","75081.0","Central","FUR-BO-10003159","Furniture","Bookcases","Sauder Camden County Collection Libraries, Planked Cherry Finish","156.3728","2.0","0.32","-52.8908"
"CA-2021-137652","2021-08-28","2021-08-30","First Class","EB-13750","Edward Becker","Corporate","United States","Cincinnati","Ohio","45231.0","East","OFF-BI-10004099","Office Supplies","Binders","GBC VeloBinder Strips","18.432","8.0","0.7","-12.288"
"US-2021-144211","2021-08-28","2021-09-02","Standard Class","CS-12130","Chad Sievert","Consumer","United States","Englewood","Colorado","80112.0","West","OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","15.48","3.0","0.2","5.6115"
"US-2021-144211","2021-08-28","2021-09-02","Standard Class","CS-12130","Chad Sievert","Consumer","United States","Englewood","Colorado","80112.0","West","TEC-PH-10002890","Technology","Phones","AT&T 17929 Lendline Telephone","108.576","3.0","0.2","8.1432"
"CA-2021-145303","2021-08-28","2021-08-31","First Class","TP-21415","Tom Prescott","Consumer","United States","Dallas","Texas","75081.0","Central","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders","13.14","9.0","0.8","-21.681"
"CA-2021-145303","2021-08-28","2021-08-31","First Class","TP-21415","Tom Prescott","Consumer","United States","Dallas","Texas","75081.0","Central","OFF-BI-10002414","Office Supplies","Binders","GBC ProClick Spines for 32-Hole Punch","10.024","4.0","0.8","-16.5396"
"CA-2021-159912","2021-08-29","2021-09-03","Standard Class","GB-14530","George Bell","Corporate","United States","Philadelphia","Pennsylvania","19120.0","East","OFF-FA-10000053","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere","10.584","7.0","0.2","-2.3814"
"CA-2021-159912","2021-08-29","2021-09-03","Standard Class","GB-14530","George Bell","Corporate","United States","Philadelphia","Pennsylvania","19120.0","East","OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings","3.486","2.0","0.7","-2.7888"
"CA-2021-158568","2021-08-29","2021-09-02","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Chicago","Illinois","60610.0","Central","OFF-PA-10003256","Office Supplies","Paper","Avery Personal Creations Heavyweight Cards","64.624","7.0","0.2","22.6184"
